Date,Longitude,Latitude,Depth,Magnitude
23/05/2022 08:22:43,35.5883,36.1781,7.17,2.2
23/05/2022 02:14:17,37.3933,37.6931,7.11,2.2
22/05/2022 14:01:28,38.1141,36.5825,6.94,2.5
20/05/2022 21:07:25,38.4595,38.1121,7.37,2
20/05/2022 10:45:09,36.64,36.3666,7.03,2.2
20/05/2022 08:17:19,36.2661,37.7236,7,2
19/05/2022 07:44:42,37.0215,37.2866,10.12,2.3
19/05/2022 03:03:36,35.5893,37.6073,7,2.1
18/05/2022 09:58:58,38.8101,38.2565,7,2.5
17/05/2022 12:00:58,38.3136,36.7875,6.38,2.1
16/05/2022 08:17:06,37.1683,37.0473,7.15,2.1
15/05/2022 03:32:48,38.7823,38.2731,7.19,3.1
14/05/2022 15:08:52,38.4555,38.0998,7,2.6
14/05/2022 10:32:33,38.4495,38.0973,8.46,2.3
13/05/2022 23:30:59,38.5405,37.4976,7.55,2
13/05/2022 20:58:44,38.5176,38.1263,6.93,2.2
13/05/2022 16:23:02,38.5056,38.1175,4.95,4
12/05/2022 00:42:41,38.5731,37.3951,7.97,2
10/05/2022 23:59:07,37.9956,37.9868,7,2.9
10/05/2022 18:44:49,37.4256,37.871,7,2.3
10/05/2022 17:43:34,37.4243,37.8678,7,2.6
09/05/2022 21:04:36,38.5563,38.2393,7,2.3
09/05/2022 20:00:49,35.0283,37.383,7,2.3
09/05/2022 16:25:15,35.9371,36.204,7.41,2
09/05/2022 06:30:10,37.677,37.691,13.5,2
09/05/2022 04:47:59,38.8138,38.2613,4.14,2.1
07/05/2022 21:01:56,37.9765,37.4476,7,2
06/05/2022 13:55:47,36.3848,37.572,12.43,2
05/05/2022 21:59:37,35.877,37.0403,21.57,2.2
05/05/2022 15:53:23,37.6731,37.197,7,2
05/05/2022 06:19:32,35.9831,37.3373,7,2.1
05/05/2022 04:23:04,37.6776,37.1865,7.01,2
04/05/2022 00:28:38,39.2545,38.4375,7.02,2.4
