Date,Longitude,Latitude,Depth,Magnitude
06/02/2023 06:59:05,37.169,37.522,7.32,4.2
06/02/2023 06:54:57,37.457,37.733,7,5
06/02/2023 06:53:55,37.331,37.677,7,3.5
06/02/2023 06:51:01,36.838,37.218,6.71,3.6
06/02/2023 06:51:01,36.838,37.256,7,3.5
06/02/2023 06:43:27,38.241,38.002,7,4.3
06/02/2023 06:43:10,37.394,37.826,8,4.1
06/02/2023 06:38:09,36.519,36.815,6.92,4.2
06/02/2023 06:34:54,37.023,37.292,7,3.5
06/02/2023 06:34:08,38.474,38.133,7,3.7
06/02/2023 06:33:20,37.025,37.292,7,3.6
06/02/2023 06:31:39,37.992,37.922,7,3.7
06/02/2023 06:29:17,37.959,37.805,18.82,3.6
06/02/2023 06:27:50,38.29,38.044,7.01,4.2
06/02/2023 06:26:28,37.02,37.28,10.97,4.5
06/02/2023 06:21:36,37.992,37.621,7,3.6
06/02/2023 06:21:22,38.598,37.057,7,4
06/02/2023 06:17:59,38.419,38.106,10.53,3.8
06/02/2023 06:16:20,36.873,37.092,5.87,3.5
06/02/2023 06:14:38,37.1,37.351,5.7,3.9
06/02/2023 06:09:11,37.181,37.197,7,3.7
06/02/2023 06:09:03,37.064,37.073,6.96,3.7
06/02/2023 06:06:58,37.683,37.951,7.5,3.7
06/02/2023 06:00:05,37.143,37.386,7.02,3.9
06/02/2023 05:55:49,38.473,38.08,3.33,4.4
06/02/2023 05:52:05,37.249,37.556,6.92,3.7
06/02/2023 05:50:24,38.496,38.677,9.47,3.6
06/02/2023 05:48:32,37.89,37.892,7.01,3.9
06/02/2023 05:44:54,36.246,36.396,13.59,4.3
06/02/2023 05:43:00,38.458,38.11,7.01,3.9
06/02/2023 05:41:37,37.71,37.859,12.62,3.5
06/02/2023 05:40:36,38.172,37.985,7.05,4.2
06/02/2023 05:39:21,37.919,37.851,5.73,3.6
06/02/2023 05:36:32,36.143,36.339,13.07,4.5
06/02/2023 05:33:08,38.335,38.099,12.21,4.3
06/02/2023 05:32:11,38.254,38.008,13.44,3.7
06/02/2023 05:31:22,38.327,38.113,8.31,4.1
06/02/2023 05:25:17,37.132,37.471,20.37,3.6
06/02/2023 05:22:51,37.301,37.568,18.55,3.8
06/02/2023 05:22:50,38.473,38.114,13.59,4.4
06/02/2023 05:21:44,37.222,37.508,12.32,3.7
06/02/2023 05:19:46,38.393,38.089,12.05,4.2
06/02/2023 05:17:56,38.464,38.107,7,4.1
06/02/2023 05:16:54,37.773,37.854,12.4,4.4
06/02/2023 05:12:51,37.22,37.518,5.05,4
06/02/2023 05:12:10,36.705,37.17,7.82,3.6
06/02/2023 05:08:36,36.869,37.361,7.97,4.2
06/02/2023 05:06:31,36.608,37.088,7.1,3.5
06/02/2023 05:03:50,37.445,37.72,23.67,3.9
06/02/2023 05:01:48,37.891,37.887,11.67,4.7
06/02/2023 04:58:07,37.374,37.59,6.43,3.9
06/02/2023 04:56:04,37.219,37.467,10.14,4.4
06/02/2023 04:54:42,37.238,37.443,7,3.6
06/02/2023 04:46:36,38.2,38.008,7.85,3.7
06/02/2023 04:45:02,37.058,37.509,6.32,4.1
06/02/2023 04:42:16,38.608,38.114,7.01,3.7
06/02/2023 04:39:44,37.749,37.841,10.65,4.7
06/02/2023 04:37:45,38.455,38.098,7.03,3.6
06/02/2023 04:31:08,37.963,37.877,9.28,4.1
06/02/2023 04:31:08,37.939,37.908,7,3.7
06/02/2023 04:31:01,36.787,37.305,7,4
06/02/2023 04:27:47,37.811,37.881,9.4,3.7
06/02/2023 04:24:44,37.281,37.572,10.83,4.2
06/02/2023 04:18:44,38.57,38.186,7.37,4.8
06/02/2023 04:16:49,37.237,37.521,7.06,4.6
06/02/2023 04:14:16,37.188,37.578,7,3.5
06/02/2023 04:13:37,37.25,37.537,7.01,3.8
06/02/2023 04:11:40,38.666,38.275,7,3.8
06/02/2023 04:10:45,37.287,37.574,7.01,3.5
06/02/2023 04:07:08,38.732,38.07,6.94,3.9
06/02/2023 04:05:57,36.968,37.166,7.47,4.4
06/02/2023 04:05:15,37.523,37.718,13.46,4.4
06/02/2023 04:03:27,37.798,37.858,7,4
06/02/2023 04:01:15,36.818,37.304,7,3.8
06/02/2023 03:58:19,36.357,36.527,7.06,4.2
06/02/2023 03:56:51,36.814,37.314,7,3.9
06/02/2023 03:49:28,36.903,37.348,7,3.9
06/02/2023 03:46:54,39.473,38.476,7,3.9
06/02/2023 03:45:46,38.621,38.26,14.71,4.8
06/02/2023 03:43:09,38.156,38.059,7.52,3.6
06/02/2023 03:36:18,38.5,38.11,7,3.8
06/02/2023 03:34:45,38.656,38.27,7,3.6
06/02/2023 03:28:43,38.544,38.126,7.01,4.2
06/02/2023 03:24:29,37.862,37.838,6.48,4.4
06/02/2023 03:22:43,38.634,38.276,11.22,4.3
06/02/2023 03:16:14,38.575,38.169,7.85,4.6
06/02/2023 03:12:12,37.271,37.558,7.08,4.4
06/02/2023 03:11:40,37.259,37.446,5.26,3.8
06/02/2023 03:10:19,37.839,37.878,7.02,4.4
06/02/2023 03:07:45,37.711,37.954,7.63,3.8
06/02/2023 03:04:43,38.551,38.126,11.18,4.8
06/02/2023 03:03:20,38.517,38.121,7.8,4.3
06/02/2023 03:01:12,38.43,38.085,6.99,4.1
06/02/2023 02:56:35,36.416,36.669,7.14,3.9
06/02/2023 02:55:08,37.06,37.333,8.07,4.8
06/02/2023 02:54:00,36.41,36.704,9.13,4.9
06/02/2023 02:53:45,39.386,38.421,7,3.9
06/02/2023 02:50:42,36.884,37.122,6.97,3.8
06/02/2023 02:47:49,38.611,38.257,7.02,3.9
06/02/2023 02:43:32,38.643,38.251,7.41,4.2
06/02/2023 02:40:44,39.164,38.108,7,3.5
06/02/2023 02:38:43,38.392,38.118,7.02,4.4
06/02/2023 02:37:01,38.602,38.216,6.97,4.2
06/02/2023 02:34:16,37.286,37.551,10.5,4.6
06/02/2023 02:33:25,38.464,38.096,9.5,4
06/02/2023 02:31:27,36.917,37.307,6.78,3.9
06/02/2023 02:29:26,37.186,37.481,7.19,4
06/02/2023 02:26:32,38.226,37.997,11.2,4.5
06/02/2023 02:23:13,36.955,37.194,11.81,5.3
06/02/2023 02:21:19,37.17,37.54,8.63,3.9
06/02/2023 02:18:45,38.624,38.023,7,3.8
06/02/2023 02:17:40,36.701,37.096,6.38,4.9
06/02/2023 02:11:47,38.187,38.101,7.01,3.8
06/02/2023 02:10:14,38.5,38.109,7.66,3.9
06/02/2023 02:06:22,38.368,38.084,6.95,5.1
06/02/2023 02:03:35,37.957,37.898,10.23,5.6
06/02/2023 02:01:44,37.006,37.294,16.44,5.3
06/02/2023 01:58:23,36.649,37.054,10.21,5.3
06/02/2023 01:51:44,37.188,37.542,6.63,5.3
06/02/2023 01:51:21,36.633,36.836,7,5
06/02/2023 01:50:08,38.604,38.167,6.99,4.6
06/02/2023 01:41:13,38.505,38.09,5.58,4.6
06/02/2023 01:40:57,37.326,37.616,6.86,4.4
06/02/2023 01:36:28,36.639,37.128,11.19,5.7
06/02/2023 01:35:04,36.476,36.571,7,4.6
06/02/2023 01:33:30,38.687,38.187,7.2,4.7
06/02/2023 01:30:28,38.509,38.117,7,5
06/02/2023 01:28:16,36.92,37.304,6.2,6.6
06/02/2023 01:26:49,36.992,37.235,6.98,5.6
06/02/2023 01:23:16,36.806,37.224,7,4.9
06/02/2023 01:17:32,37.043,37.288,8.6,7.8
